10184.38 46301.09
10184.71 46302.22
10188.40 46317.01
10188.72 46318.26
10192.41 46332.96
10192.73 46342.07
10196.43 46356.92
10196.75 46357.99
10200.45 46373.91
10200.77 46375.16
10204.47 46393.73
10204.79 46394.98
10208.49 46409.67
10208.81 46410.71
10212.51 46427.71
10212.82 46428.90
10216.53 46443.64
10216.85 46444.90
10220.54 46459.52
10220.86 46460.54
10224.56 46478.54
10224.88 46479.80
10228.58 46494.46
10228.89 46495.70
10232.60 46510.43
10232.91 46511.49
10236.61 46533.97
10236.93 46535.22
10240.63 46553.02
10240.95 46554.27
10244.64 46579.95
10244.96 46580.88
10248.66 46595.88
10248.99 46597.13
10252.68 46615.16
10253.00 46616.41
10256.70 46631.15
10257.02 46632.38
10260.72 46647.12
10261.04 46648.38
10264.74 46663.09
10265.06 46664.33
10268.75 46679.00
10269.07 46680.25
10272.78 46694.97
10273.09 46696.21
10276.79 46717.48
10277.11 46718.70
10280.81 46739.21
10281.13 46740.45
10284.83 46758.65
10285.15 46759.90
10288.85 46774.57
10289.17 46775.80
10292.87 46797.57
10293.19 46798.83
10296.89 46813.54
10297.20 46814.73
10300.90 46832.29
10301.21 46833.52
10304.92 46848.27
10305.24 46849.53
10308.93 46863.18
10309.25 46865.44
10312.95 46884.26
10313.27 46885.50
10316.97 46900.23
10317.29 46901.49
10320.98 46916.14
10321.30 46917.37
10325.01 46932.14
10325.32 46933.38
10329.02 46953.43
10329.35 46954.68
10333.04 46969.36
10333.36 46970.58
10337.06 46985.30
10337.38 46986.55
10341.08 47001.22
10341.40 47002.47
10345.10 47017.21
10345.42 47018.47
10349.12 47033.11
10349.43 47034.35
10353.14 47049.06
10353.46 47050.30
10357.15 47072.79
10357.47 47074.06
10361.17 47088.75
10361.49 47089.98
10365.19 47104.74
10365.51 47113.48
10369.21 47128.17
10369.53 47129.42
10373.23 47147.92
10373.54 47149.14
10377.24 47163.85
10377.56 47165.10
10381.26 47179.78
10381.58 47181.03
10385.28 47203.76
10385.60 47205.02
10389.31 47222.23
10389.62 47223.48
10393.32 47238.17
10393.64 47239.43
10397.34 47254.10
10397.65 47255.02
10401.36 47274.15
10401.68 47275.42
10405.37 47290.15
10405.69 47291.41
10409.39 47306.06
10409.71 47307.31
10413.41 47325.80
10413.73 47327.05
10417.43 47341.74
10417.75 47342.99
10421.45 47357.69
10421.77 47358.93
10425.46 47373.64
10425.78 47374.88
10429.48 47389.58
10429.80 47390.84
10433.50 47409.53
10433.82 47410.79
10437.52 47425.50
10437.84 47426.55
10441.54 47438.90
10441.86 47439.82
10445.56 47461.26
10445.87 47462.48
10449.58 47477.18
10449.89 47478.39
10453.60 47493.04
10453.91 47498.47
10457.61 47513.18
10457.93 47514.42
10461.63 47529.10
10461.95 47530.35
10465.65 47551.98
10465.97 47553.17
10469.67 47569.27
10469.99 47570.52
10473.69 47585.20
10474.00 47586.43
10477.70 47601.16
10478.02 47602.43
10481.72 47617.08
10482.04 47618.33
10485.74 47641.13
10486.05 47642.23
10489.75 47657.06
10490.07 47658.30
10493.77 47674.62
10494.09 47675.63
10497.79 47693.85
10498.10 47695.09
10501.81 47709.80
10502.12 47711.00
10505.83 47725.75
10506.15 47726.88
10509.85 47741.69
10510.17 47742.93
10513.87 47757.59
10514.18 47758.83
10517.89 47773.59
10518.20 47774.83
10521.91 47789.41
10522.23 47790.68
10525.92 47812.94
10526.24 47814.19
10529.94 47831.00
10530.26 47832.23
10533.96 47846.89
10534.28 47848.12
10537.98 47866.26
10538.30 47867.52
10542.00 47882.19
10542.31 47883.43
10546.02 47898.09
10546.33 47899.33
10550.03 47917.75
10550.35 47918.84
10554.05 47945.06
10554.37 47946.31
10558.07 47961.01
10558.39 47962.24
10562.09 47981.10
10562.40 47982.34
10566.11 47997.05
10566.42 47998.27
10570.13 48017.32
10570.45 48018.35
10574.14 48036.21
10574.46 48037.47
10578.16 48052.16
10578.48 48053.42
10582.19 48071.54
10582.50 48072.77
