N = 2550	D = 1.00	GLP	7846	0	0	1333	0	716	0	0	501	0	0	0	0	0	0	0	0.870	1
N = 2550	D = 1.00	GnB	6	101	384	486	56	462	134	103	182	57	54	89	133	0	277	25	5.729	1
N = 2550	D = 1.04	RTS	16	0	0	1400	0	0	397	0	532	170	0	0	0	0	51	0	1.934	1
N = 2550	D = 1.04	GLP	8316	0	0	1400	0	618	0	0	532	0	0	0	0	0	0	0	0.804	1
N = 2550	D = 1.04	GnB	5	99	381	481	74	453	136	102	182	58	55	87	131	0	279	24	5.718	1
N = 2550	D = 1.08	RTS	16	0	0	1466	0	0	425	0	476	183	0	0	0	0	0	0	1.185	1
N = 2550	D = 1.08	GLP	8032	0	0	1466	0	521	0	0	563	0	0	0	0	0	0	0	0.739	1
N = 2550	D = 1.08	GnB	6	98	378	476	91	445	138	101	183	59	56	85	129	0	280	24	5.714	1
N = 2550	D = 1.12	RTS	15	0	0	1532	0	0	454	0	368	196	0	0	0	0	0	0	1.174	1
N = 2550	D = 1.12	GLP	8118	0	0	1532	0	423	0	0	595	0	0	0	0	0	0	0	0.673	1
N = 2550	D = 1.12	GnB	6	96	376	472	105	438	140	100	183	60	57	84	127	0	282	24	5.710	1
N = 2550	D = 1.16	RTS	16	0	0	1599	0	0	482	0	259	210	0	0	0	0	0	0	1.163	1
N = 2550	D = 1.16	GLP	8847	0	0	1599	0	325	0	0	626	0	0	0	0	0	0	0	0.606	1
N = 2550	D = 1.16	GnB	5	95	373	469	118	431	141	99	183	61	58	83	125	0	283	23	5.700	1
N = 2550	D = 1.20	RTS	16	0	0	1665	0	0	511	0	151	223	0	0	0	0	0	0	1.152	1
N = 2550	D = 1.20	GLP	8537	0	0	1665	0	228	0	0	657	0	0	0	0	0	0	0	0.541	1
N = 2550	D = 1.20	GnB	6	94	371	465	130	425	143	98	184	62	59	82	124	0	284	23	5.697	1
N = 2550	D = 1.24	RTS	16	0	0	1731	0	0	540	0	43	236	0	0	0	0	0	0	1.141	1
N = 2550	D = 1.24	GLP	8679	0	0	1731	0	130	0	0	689	0	0	0	0	0	0	0	0.475	1
N = 2550	D = 1.24	GnB	5	93	369	462	141	420	144	97	184	63	60	81	122	0	285	23	5.693	1
N = 2550	D = 1.44	RTS	16	0	0	2063	0	0	184	0	0	303	0	0	0	0	0	0	0.989	1
N = 2550	D = 1.44	GLP	8047	0	0	2063	0	0	0	0	487	0	0	0	0	0	0	0	0.355	1
N = 2550	D = 1.44	GnB	6	89	361	451	183	399	149	94	185	66	63	77	116	0	288	22	5.675	1
N = 3240	D = 1.44	RTS	16	0	0	2063	0	0	682	0	192	303	0	0	0	0	0	0	1.183	1
N = 3240	D = 1.44	GLP	9274	0	0	2063	0	331	0	0	846	0	0	0	0	0	0	0	0.655	1
N = 3240	D = 1.44	GnB	5	114	459	573	233	507	189	119	235	84	80	97	148	0	367	28	6.051	1
N = 3930	D = 1.44	RTS	16	0	0	2063	0	0	682	0	846	303	0	0	0	0	36	0	2.015	1
N = 3930	D = 1.44	GLP	8948	0	0	2063	0	339	682	0	846	0	0	0	0	0	0	0	1.070	1
N = 3930	D = 1.44	GnB	5	138	557	695	283	615	230	145	285	102	97	118	180	0	445	34	6.430	1
N = 4620	D = 1.44	RTS	16	0	0	2063	0	0	682	0	846	303	0	0	0	0	726	0	2.248	1
N = 4620	D = 1.44	GLP	8476	0	0	2063	840	189	682	0	846	0	0	0	0	0	0	0	1.501	1
N = 4620	D = 1.44	GnB	5	162	655	817	333	724	270	170	335	120	114	139	211	0	523	40	6.806	1
N = 5310	D = 1.44	RTS	16	0	0	2063	0	0	682	0	846	303	0	0	96	0	1320	0	2.667	1
N = 5310	D = 1.44	GLP	8839	0	0	2063	840	345	682	0	846	0	0	0	534	0	0	0	1.991	1
N = 5310	D = 1.44	GnB	6	187	753	939	382	832	311	196	385	138	131	160	243	0	601	46	7.185	1
N = 6000	D = 1.44	RTS	17	0	0	2063	252	0	682	0	846	303	0	0	534	0	1320	0	3.070	1
N = 6000	D = 1.44	GLP	8442	0	1569	2063	840	0	682	0	846	0	0	0	0	0	0	0	2.428	1
N = 6000	D = 1.44	GnB	6	211	851	1061	432	940	351	221	435	156	148	181	275	0	679	52	7.560	1
N = 6690	D = 1.44	RTS	16	0	102	2063	840	0	682	0	846	303	0	0	534	0	1320	0	3.665	1
N = 6690	D = 1.44	GLP	7925	0	1655	2063	840	70	682	0	846	0	0	0	534	0	0	0	2.904	1
N = 6690	D = 1.44	GnB	5	235	949	1183	482	1048	391	247	485	173	165	202	306	0	757	57	7.933	1
N = 7380	D = 1.44	RTS	16	0	792	2063	840	0	682	0	846	303	0	0	534	0	1320	0	4.028	1
N = 7380	D = 1.44	GLP	8148	0	1655	2063	840	760	682	0	846	0	0	0	534	0	0	0	3.415	1
N = 7380	D = 1.44	GnB	5	260	1047	1306	532	1156	432	272	535	191	183	223	338	0	835	63	8.311	1
N = 8070	D = 1.44	RTS	17	0	1482	2063	840	0	682	0	846	303	0	0	534	0	1320	0	4.390	1
N = 8070	D = 1.44	GLP	7937	0	1655	2063	840	1450	682	0	846	0	0	0	534	0	0	0	3.926	1
N = 8070	D = 1.44	GnB	5	284	1145	1428	581	1264	472	298	585	209	200	244	370	0	914	69	8.689	1
N = 8760	D = 1.44	RTS	16	0	1655	2063	840	517	682	0	846	303	0	0	534	0	1320	0	4.869	1
N = 8760	D = 1.44	GLP	8363	0	1655	2063	840	1827	682	0	846	0	0	313	534	0	0	0	4.519	1
N = 8760	D = 1.44	GnB	5	308	1243	1550	631	1372	513	324	635	227	217	264	401	0	992	75	9.066	1
N = 9450	D = 1.44	RTS	17	0	1655	2063	840	1207	682	0	846	303	0	0	534	0	1320	0	5.379	1
N = 9450	D = 1.44	GLP	8034	0	1655	2063	840	1510	682	0	846	0	0	0	534	0	1320	0	5.142	1
N = 9450	D = 1.44	GnB	5	333	1341	1672	681	1481	553	349	685	245	234	285	433	0	1070	81	9.444	1
N = 10140	D = 1.44	RTS	17	0	1655	2063	840	1827	682	0	846	303	0	70	534	0	1320	0	5.951	1
N = 10140	D = 1.44	GLP	8534	21	1655	2063	840	1827	682	0	846	0	0	352	534	0	1320	0	5.755	1
N = 10140	D = 1.44	GnB	6	357	1439	1794	731	1589	593	375	735	263	251	306	465	0	1148	87	9.822	1
