N = 2550	D = 1.04	GLP	9339	0	0	0	0	401	371	0	0	1181	0	597	0	0	0	0	1.327	1
N = 2550	D = 1.04	GnB	5	305	38	284	159	163	368	7	3	482	7	243	2	171	311	0	6.124	1
N = 2550	D = 1.08	RTS	15	777	0	0	0	0	0	0	0	1139	0	634	0	0	0	0	1.358	1
N = 2550	D = 1.08	GLP	8641	0	0	0	0	427	260	0	0	1229	0	634	0	0	0	0	1.276	1
N = 2550	D = 1.08	GnB	5	300	39	282	173	165	373	7	3	474	7	244	2	169	306	0	6.128	1
N = 2550	D = 1.12	RTS	15	807	0	0	0	0	0	0	0	1072	0	671	0	0	0	0	1.356	1
N = 2550	D = 1.12	GLP	8848	0	0	0	0	454	0	0	0	1278	0	671	0	147	0	0	1.215	1
N = 2550	D = 1.12	GnB	5	295	39	280	187	166	377	7	3	467	7	245	2	167	300	0	6.129	1
N = 2550	D = 1.16	RTS	16	836	0	0	0	0	0	0	0	1005	0	709	0	0	0	0	1.355	1
N = 2550	D = 1.16	GLP	8961	0	0	0	0	481	0	0	0	1326	0	709	0	34	0	0	1.100	1
N = 2550	D = 1.16	GnB	5	291	40	278	199	167	381	7	3	461	7	246	2	165	296	0	6.131	1
N = 2550	D = 1.20	RTS	16	866	0	0	0	0	0	0	0	938	0	746	0	0	0	0	1.353	1
N = 2550	D = 1.20	GLP	7974	0	0	0	0	430	0	0	0	1374	0	746	0	0	0	0	1.033	1
N = 2550	D = 1.20	GnB	5	287	41	276	210	168	385	7	3	455	7	247	2	163	292	0	6.133	1
N = 2550	D = 1.24	RTS	15	895	0	0	0	0	0	0	0	872	0	783	0	0	0	0	1.352	1
N = 2550	D = 1.24	GLP	7745	0	0	0	0	344	0	0	0	1423	0	783	0	0	0	0	0.989	1
N = 2550	D = 1.24	GnB	5	283	41	275	219	169	388	7	3	450	6	248	2	162	288	0	6.120	1
N = 2550	D = 1.44	RTS	16	1043	0	0	0	0	0	0	0	537	0	970	0	0	0	0	1.344	1
N = 2550	D = 1.44	GLP	8658	0	0	0	0	0	0	0	0	1580	0	970	0	0	0	0	0.802	1
N = 2550	D = 1.44	GnB	5	269	43	269	258	173	401	8	3	430	6	251	2	156	273	0	6.132	1
N = 3240	D = 1.44	RTS	15	1043	0	0	0	0	0	0	0	1227	0	970	0	0	0	0	1.413	1
N = 3240	D = 1.44	GLP	8156	0	0	0	0	605	0	0	0	1665	0	970	0	0	0	0	1.187	1
N = 3240	D = 1.44	GnB	6	342	55	342	328	219	510	10	4	547	8	319	3	199	348	0	6.527	1
N = 3930	D = 1.44	RTS	15	1043	167	85	0	0	0	0	0	1665	0	970	0	0	0	0	3.022	1
N = 3930	D = 1.44	GLP	8113	1043	0	0	0	252	0	0	0	1665	0	970	0	0	0	0	1.617	1
N = 3930	D = 1.44	GnB	5	415	66	415	398	266	619	12	5	664	10	386	3	241	422	0	6.917	1
N = 4620	D = 1.44	RTS	15	1043	167	775	0	0	0	0	0	1665	0	970	0	0	0	0	3.148	1
N = 4620	D = 1.44	GLP	9197	1043	0	942	0	0	0	0	0	1665	0	970	0	0	0	0	2.184	1
N = 4620	D = 1.44	GnB	5	489	78	488	468	313	727	15	5	780	11	454	4	284	496	0	7.277	1
N = 5310	D = 1.44	RTS	15	1043	167	1041	0	424	0	0	0	1665	0	970	0	0	0	0	3.463	1
N = 5310	D = 1.44	GLP	8133	1043	0	1041	0	591	0	0	0	1665	0	970	0	0	0	0	2.570	1
N = 5310	D = 1.44	GnB	5	562	90	560	538	360	836	17	6	897	13	522	5	326	570	0	7.670	1
N = 6000	D = 1.44	RTS	16	1043	167	1041	445	669	0	0	0	1665	0	970	0	0	0	0	4.099	1
N = 6000	D = 1.44	GLP	7986	1043	0	1041	0	669	612	0	0	1665	0	970	0	0	0	0	3.122	1
N = 6000	D = 1.44	GnB	6	635	102	633	608	407	945	19	7	1013	15	590	5	369	644	0	8.061	1
N = 6690	D = 1.44	RTS	16	1043	167	1041	999	669	136	0	0	1665	0	970	0	0	0	0	4.633	1
N = 6690	D = 1.44	GLP	7903	1043	0	1041	0	669	1302	0	0	1665	0	970	0	0	0	0	3.585	1
N = 6690	D = 1.44	GnB	6	708	113	706	678	454	1054	21	8	1130	17	658	6	411	718	0	8.454	1
N = 7380	D = 1.44	RTS	15	1043	167	1041	999	669	826	0	0	1665	0	970	0	0	0	0	5.096	1
N = 7380	D = 1.44	GLP	8128	1043	0	1041	999	669	993	0	0	1665	0	970	0	0	0	0	4.213	1
N = 7380	D = 1.44	GnB	5	781	125	779	748	501	1162	24	9	1247	19	726	7	454	792	0	8.854	1
N = 8070	D = 1.44	RTS	15	1043	167	1041	999	669	1516	0	0	1665	0	970	0	0	0	0	5.559	1
N = 8070	D = 1.44	GLP	8027	1043	0	1041	999	669	1553	0	0	1665	0	970	0	130	0	0	4.751	1
N = 8070	D = 1.44	GnB	6	854	137	852	818	547	1271	26	10	1363	20	794	7	496	866	0	9.229	1
N = 8760	D = 1.44	RTS	15	1043	167	1041	999	669	1553	0	0	1665	0	970	0	0	653	0	7.077	1
N = 8760	D = 1.44	GLP	8487	1043	0	1041	999	669	1553	0	0	1665	0	970	0	0	820	0	6.288	1
N = 8760	D = 1.44	GnB	5	927	149	925	888	594	1380	28	11	1480	22	862	8	539	940	0	9.624	1
N = 9450	D = 1.44	RTS	16	1043	167	1041	999	669	1553	0	0	1665	0	970	0	285	1058	0	7.928	1
N = 9450	D = 1.44	GLP	7806	1043	0	1041	999	669	1553	0	0	1665	0	970	0	452	1058	0	7.139	1
N = 9450	D = 1.44	GnB	6	1000	160	998	958	641	1489	30	12	1596	24	930	9	581	1015	0	10.018	1
N = 10140	D = 1.44	RTS(G)	4	1073	172	1071	1028	688	1597	33	13	1713	26	998	9	624	1089	1	11.831	0
N = 10140	D = 1.44	GLP(G)	4	1073	172	1071	1028	688	1597	33	13	1713	26	998	9	624	1089	1	11.831	0
N = 10140	D = 1.44	GnB(G)	4	1073	172	1071	1028	688	1597	33	13	1713	26	998	9	624	1089	1	11.831	0
