N = 1360	D = 1.00	GLP	13349	0	0	0	289	1071	0	0	0	0.188	1
N = 1360	D = 1.00	GnB	7	124	98	1	145	554	5	188	242	3.237	1
N = 1360	D = 1.04	RTS	62	0	0	0	331	1029	0	0	0	0.185	1
N = 1360	D = 1.04	GLP	13172	0	0	0	331	1029	0	0	0	0.185	1
N = 1360	D = 1.04	GnB	8	140	112	1	150	523	5	179	246	3.234	1
N = 1360	D = 1.08	RTS	64	0	0	0	374	986	0	0	0	0.183	1
N = 1360	D = 1.08	GLP	13436	0	0	0	374	986	0	0	0	0.183	1
N = 1360	D = 1.08	GnB	7	154	123	2	155	498	4	171	249	3.194	1
N = 1360	D = 1.12	RTS	17	0	0	0	417	943	0	0	0	0.180	1
N = 1360	D = 1.12	GLP	13349	0	0	0	417	943	0	0	0	0.180	1
N = 1360	D = 1.12	GnB	8	166	132	2	159	476	4	165	252	3.193	1
N = 1360	D = 1.16	RTS	17	0	0	0	459	901	0	0	0	0.177	1
N = 1360	D = 1.16	GLP	13277	0	0	0	459	901	0	0	0	0.177	1
N = 1360	D = 1.16	GnB	8	175	140	2	162	458	4	159	255	3.191	1
N = 1360	D = 1.20	RTS	63	0	0	0	502	858	0	0	0	0.175	1
N = 1360	D = 1.20	GLP	13312	0	0	0	502	858	0	0	0	0.175	1
N = 1360	D = 1.20	GnB	7	184	146	3	165	442	4	155	257	3.213	1
N = 1360	D = 1.24	RTS	60	0	0	0	545	815	0	0	0	0.172	1
N = 1360	D = 1.24	GLP	13328	0	0	0	545	815	0	0	0	0.172	1
N = 1360	D = 1.24	GnB	7	191	152	3	168	428	4	150	259	3.211	1
N = 1360	D = 1.44	RTS	17	0	0	0	758	602	0	0	0	0.159	1
N = 1360	D = 1.44	GLP	13720	0	0	0	758	602	0	0	0	0.159	1
N = 1360	D = 1.44	GnB	7	218	173	3	177	380	3	136	266	3.147	1
N = 1728	D = 1.44	RTS	38	0	0	0	758	970	0	0	0	0.195	1
N = 1728	D = 1.44	GLP	13104	0	0	0	758	970	0	0	0	0.195	1
N = 1728	D = 1.44	GnB	8	277	220	4	225	483	4	173	338	3.325	1
N = 2096	D = 1.44	RTS	24	0	0	0	758	1338	0	0	0	0.231	1
N = 2096	D = 1.44	GLP	13112	0	0	0	758	1338	0	0	0	0.231	1
N = 2096	D = 1.44	GnB	7	336	267	5	273	585	5	210	410	3.503	1
N = 2464	D = 1.44	RTS	61	0	0	0	758	1625	0	0	81	1.260	1
N = 2464	D = 1.44	GLP	13641	81	0	0	758	1625	0	0	0	0.484	1
N = 2464	D = 1.44	GnB	7	395	314	6	321	688	6	246	482	3.681	1
N = 2832	D = 1.44	RTS	61	0	0	0	758	1625	0	0	449	1.301	1
N = 2832	D = 1.44	GLP	13362	449	0	0	758	1625	0	0	0	0.633	1
N = 2832	D = 1.44	GnB	8	454	361	8	369	791	7	283	554	3.882	1
N = 3200	D = 1.44	RTS	63	0	0	0	758	1625	0	0	817	1.343	1
N = 3200	D = 1.44	GLP	12931	817	0	0	758	1625	0	0	0	0.781	1
N = 3200	D = 1.44	GnB	7	513	408	9	417	894	8	320	626	4.060	1
N = 3568	D = 1.44	RTS	65	0	47	0	758	1625	0	0	1138	1.943	1
N = 3568	D = 1.44	GLP	14287	932	0	0	758	1625	0	253	0	1.246	1
N = 3568	D = 1.44	GnB	8	572	455	10	465	997	9	357	699	4.239	1
N = 3936	D = 1.44	RTS	62	0	415	0	758	1625	0	0	1138	2.026	1
N = 3936	D = 1.44	GLP	14005	811	742	0	758	1625	0	0	0	1.500	1
N = 3936	D = 1.44	GnB	8	631	502	11	513	1100	10	394	771	4.417	1
N = 4304	D = 1.44	RTS	19	41	742	0	758	1625	0	0	1138	2.309	1
N = 4304	D = 1.44	GLP	13468	783	0	0	758	1625	0	0	1138	1.888	1
N = 4304	D = 1.44	GnB	8	690	549	12	561	1203	11	431	843	4.595	1
N = 4672	D = 1.44	RTS	39	409	742	0	758	1625	0	0	1138	2.458	1
N = 4672	D = 1.44	GLP	13688	932	0	0	758	1625	0	219	1138	2.330	1
N = 4672	D = 1.44	GnB	7	749	597	13	609	1306	12	468	915	4.774	1
N = 5040	D = 1.44	RTS	18	777	742	0	758	1625	0	0	1138	2.607	1
N = 5040	D = 1.44	GLP	13597	777	742	0	758	1625	0	0	1138	2.607	1
N = 5040	D = 1.44	GnB	8	808	644	14	657	1409	13	505	987	4.952	1
N = 5408	D = 1.44	RTS	63	932	742	0	758	1625	0	213	1138	3.044	1
N = 5408	D = 1.44	GLP	12926	932	742	0	758	1625	0	213	1138	3.044	1
N = 5408	D = 1.44	GnB	8	867	691	15	705	1511	14	541	1059	5.129	1
