N = 2380	D = 1.44	GLP	8718	50	0	669	0	449	0	0	0	0	0	0	0	1212	0	0.760	1
N = 2380	D = 1.44	GnB	6	11	71	181	15	103	265	152	392	37	293	6	144	279	422	6.938	1
N = 3024	D = 1.44	RTS	15	50	0	0	0	0	0	0	0	0	1268	0	0	0	1706	1.778	1
N = 3024	D = 1.44	GLP	8326	50	0	0	0	0	0	0	0	0	0	0	0	1144	1830	0.955	1
N = 3024	D = 1.44	GnB	5	14	91	231	19	131	337	194	498	47	372	7	184	355	537	7.228	1
N = 3668	D = 1.44	RTS	15	50	0	0	0	0	0	0	0	0	1268	0	0	520	1830	1.891	1
N = 3668	D = 1.44	GLP	8063	50	0	576	0	0	0	0	0	0	0	0	0	1212	1830	1.173	1
N = 3668	D = 1.44	GnB	6	18	110	280	24	160	409	235	605	57	451	9	223	431	651	7.534	1
N = 4312	D = 1.44	RTS	15	50	0	0	0	0	0	0	0	0	1268	0	0	1164	1830	1.984	1
N = 4312	D = 1.44	GLP	8136	50	0	771	0	449	0	0	0	0	0	0	0	1212	1830	1.538	1
N = 4312	D = 1.44	GnB	5	21	130	329	28	188	481	276	711	67	530	11	262	507	766	7.838	1
N = 4956	D = 1.44	RTS	15	50	0	0	0	449	0	0	0	0	1268	0	147	1212	1830	2.850	1
N = 4956	D = 1.44	GLP	8896	50	0	596	0	0	0	0	0	0	1268	0	0	1212	1830	2.203	1
N = 4956	D = 1.44	GnB	5	24	149	378	32	216	553	318	817	77	610	12	301	583	880	8.126	1
N = 5600	D = 1.44	RTS	15	50	0	164	0	449	0	0	0	0	1268	0	627	1212	1830	3.069	1
N = 5600	D = 1.44	GLP	9171	50	0	787	4	449	0	0	0	0	1268	0	0	1212	1830	2.632	1
N = 5600	D = 1.44	GnB	5	27	168	427	36	244	625	359	924	87	689	14	340	658	994	8.429	1
N = 6244	D = 1.44	RTS	16	50	0	787	0	449	0	0	21	0	1268	0	627	1212	1830	3.852	1
N = 6244	D = 1.44	GLP	9998	50	0	787	21	449	0	0	0	0	1268	0	627	1212	1830	3.294	1
N = 6244	D = 1.44	GnB	6	30	188	477	40	272	697	400	1030	97	768	16	380	734	1109	8.734	1
N = 6888	D = 1.44	RTS	16	50	0	787	0	449	0	0	665	0	1268	0	627	1212	1830	4.089	1
N = 6888	D = 1.44	GLP	8663	50	0	787	0	449	0	0	1292	0	1268	0	0	1212	1830	3.699	1
N = 6888	D = 1.44	GnB	5	33	207	526	45	300	769	442	1136	107	848	17	419	810	1223	9.024	1
N = 7532	D = 1.44	RTS	15	50	0	787	0	449	0	0	1309	0	1268	0	627	1212	1830	4.325	1
N = 7532	D = 1.44	GLP	9430	50	0	787	0	449	0	0	1309	0	1268	0	627	1212	1830	4.325	1
N = 7532	D = 1.44	GnB	5	37	227	575	49	328	841	483	1242	117	927	19	458	886	1338	9.328	1
N = 8176	D = 1.44	RTS	15	50	0	787	0	449	253	0	1700	0	1268	0	627	1212	1830	5.353	1
N = 8176	D = 1.44	GLP	8902	50	0	787	0	449	253	0	1700	0	1268	0	627	1212	1830	5.353	1
N = 8176	D = 1.44	GnB	6	40	246	624	53	356	912	524	1349	127	1006	20	497	961	1452	9.614	1
N = 8820	D = 1.44	RTS	16	50	0	787	0	449	897	0	1700	0	1268	0	627	1212	1830	5.994	1
N = 8820	D = 1.44	GLP	7685	50	0	787	0	449	897	0	1700	0	1268	0	627	1212	1830	5.994	1
N = 8820	D = 1.44	GnB	5	43	265	673	57	384	984	566	1455	137	1086	22	537	1037	1566	9.918	1
N = 9464	D = 1.44	RTS	15	50	0	787	0	449	1150	391	1700	0	1268	0	627	1212	1830	7.404	1
N = 9464	D = 1.44	GLP	8185	50	0	787	0	449	1150	391	1700	0	1268	0	627	1212	1830	7.404	1
N = 9464	D = 1.44	GnB	6	46	285	723	62	412	1056	607	1561	147	1165	24	576	1113	1681	10.225	1
