--- N = 184 --- D = 0.60 ---
* * * Solver: RTS * * *
	us_sol	X1	X2	scs	SCS	estEng	CAP>=N
	9	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	69	300	0	1,-,	1	0.356	1
	9	300	0	1,-,	1	0.356	1
	78	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	59	300	0	1,-,	1	0.356	1
	18	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	9	300	0	1,-,	1	0.356	1
	9	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	9	300	0	1,-,	1	0.356	1
	13	300	0	1,-,	1	0.356	1
	9	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	9	300	0	1,-,	1	0.356	1
	13	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	9	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	11	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	11	300	0	1,-,	1	0.356	1
	9	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	56	300	0	1,-,	1	0.356	1
	66	300	0	1,-,	1	0.356	1
	20	300	0	1,-,	1	0.356	1
	9	300	0	1,-,	1	0.356	1
	18	300	0	1,-,	1	0.356	1
	9	300	0	1,-,	1	0.356	1
	14	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	9	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	9	300	0	1,-,	1	0.356	1
	14	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	13	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	19	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	9	300	0	1,-,	1	0.356	1
	9	300	0	1,-,	1	0.356	1
	11	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	11	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	12	300	0	1,-,	1	0.356	1
	9	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	10	300	0	1,-,	1	0.356	1
	9	300	0	1,-,	1	0.356	1
	11	300	0	1,-,	1	0.356	1
	19	300	0	1,-,	1	0.356	1
	9	300	0	1,-,	1	0.356	1
--- N = 300 --- D = 0.80 ---
* * * Solver: GnB * * *
	us_sol	X1	X2	scs	SCS	estEng	CAP>=N
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	6	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	6	257	42	1,1,	1	0.377	1
	6	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	6	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	6	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	6	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	6	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	15	257	42	1,1,	1	0.377	1
	4	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	5	257	42	1,1,	1	0.377	1
	15	257	42	1,1,	1	0.377	1
--- N = 355 --- D = 0.80 ---
* * * Solver: RTS * * *
	us_sol	X1	X2	scs	SCS	estEng	CAP>=N
	10	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	12	355	0	1,-,	1	0.362	1
	9	355	0	1,-,	1	0.362	1
	11	355	0	1,-,	1	0.362	1
	12	355	0	1,-,	1	0.362	1
	9	355	0	1,-,	1	0.362	1
	18	355	0	1,-,	1	0.362	1
	11	355	0	1,-,	1	0.362	1
	11	355	0	1,-,	1	0.362	1
	9	355	0	1,-,	1	0.362	1
	13	355	0	1,-,	1	0.362	1
	11	355	0	1,-,	1	0.362	1
	9	355	0	1,-,	1	0.362	1
	11	355	0	1,-,	1	0.362	1
	9	355	0	1,-,	1	0.362	1
	11	355	0	1,-,	1	0.362	1
	11	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	9	355	0	1,-,	1	0.362	1
	11	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	9	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	11	355	0	1,-,	1	0.362	1
	9	355	0	1,-,	1	0.362	1
	69	355	0	1,-,	1	0.362	1
	11	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	63	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	12	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	12	355	0	1,-,	1	0.362	1
	11	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	11	355	0	1,-,	1	0.362	1
	9	355	0	1,-,	1	0.362	1
	61	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	11	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	19	355	0	1,-,	1	0.362	1
	11	355	0	1,-,	1	0.362	1
	11	355	0	1,-,	1	0.362	1
	9	355	0	1,-,	1	0.362	1
	12	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	11	355	0	1,-,	1	0.362	1
	11	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	63	355	0	1,-,	1	0.362	1
	12	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	21	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	11	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	9	355	0	1,-,	1	0.362	1
	69	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	9	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	9	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	9	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	11	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	11	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	9	355	0	1,-,	1	0.362	1
	11	355	0	1,-,	1	0.362	1
	9	355	0	1,-,	1	0.362	1
	9	355	0	1,-,	1	0.362	1
	8	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	11	355	0	1,-,	1	0.362	1
	12	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
	20	355	0	1,-,	1	0.362	1
	9	355	0	1,-,	1	0.362	1
	11	355	0	1,-,	1	0.362	1
	9	355	0	1,-,	1	0.362	1
	10	355	0	1,-,	1	0.362	1
--- N = 355 --- D = 0.80 ---
* * * Solver: GnB * * *
	us_sol	X1	X2	scs	SCS	estEng	CAP>=N
	5	304	50	1,1,	1	0.387	1
	4	304	50	1,1,	1	0.387	1
	4	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	4	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	4	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	4	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	6	304	50	1,1,	1	0.387	1
	4	304	50	1,1,	1	0.387	1
	13	304	50	1,1,	1	0.387	1
	6	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	4	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	4	304	50	1,1,	1	0.387	1
	4	304	50	1,1,	1	0.387	1
	14	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	7	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	15	304	50	1,1,	1	0.387	1
	4	304	50	1,1,	1	0.387	1
	4	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	4	304	50	1,1,	1	0.387	1
	4	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	4	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	6	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	58	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	6	304	50	1,1,	1	0.387	1
	4	304	50	1,1,	1	0.387	1
	4	304	50	1,1,	1	0.387	1
	4	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	4	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	4	304	50	1,1,	1	0.387	1
	7	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	4	304	50	1,1,	1	0.387	1
	4	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	15	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	23	304	50	1,1,	1	0.387	1
	6	304	50	1,1,	1	0.387	1
	26	304	50	1,1,	1	0.387	1
	14	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	4	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	6	304	50	1,1,	1	0.387	1
	4	304	50	1,1,	1	0.387	1
	5	304	50	1,1,	1	0.387	1
	4	304	50	1,1,	1	0.387	1
--- N = 410 --- D = 0.80 ---
* * * Solver: RTS * * *
	us_sol	X1	X2	scs	SCS	estEng	CAP>=N
	9	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	58	410	0	1,-,	1	0.369	1
	21	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	84	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	9	410	0	1,-,	1	0.369	1
	9	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	486	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	12	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	9	410	0	1,-,	1	0.369	1
	11	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	9	410	0	1,-,	1	0.369	1
	18	410	0	1,-,	1	0.369	1
	12	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	13	410	0	1,-,	1	0.369	1
	11	410	0	1,-,	1	0.369	1
	12	410	0	1,-,	1	0.369	1
	9	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	11	410	0	1,-,	1	0.369	1
	14	410	0	1,-,	1	0.369	1
	12	410	0	1,-,	1	0.369	1
	9	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	12	410	0	1,-,	1	0.369	1
	9	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	9	410	0	1,-,	1	0.369	1
	755	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	11	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	9	410	0	1,-,	1	0.369	1
	13	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	9	410	0	1,-,	1	0.369	1
	13	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	61	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	9	410	0	1,-,	1	0.369	1
	13	410	0	1,-,	1	0.369	1
	12	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	9	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	22	410	0	1,-,	1	0.369	1
	12	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	11	410	0	1,-,	1	0.369	1
	9	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	11	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	11	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	11	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	9	410	0	1,-,	1	0.369	1
	13	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	9	410	0	1,-,	1	0.369	1
	12	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	13	410	0	1,-,	1	0.369	1
	9	410	0	1,-,	1	0.369	1
	9	410	0	1,-,	1	0.369	1
	9	410	0	1,-,	1	0.369	1
	9	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
	10	410	0	1,-,	1	0.369	1
--- N = 410 --- D = 0.80 ---
* * * Solver: GnB * * *
	us_sol	X1	X2	scs	SCS	estEng	CAP>=N
	5	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	6	351	58	1,1,	1	0.398	1
	6	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	19	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	6	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	13	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	16	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	6	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	14	351	58	1,1,	1	0.398	1
	6	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	58	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	58	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	6	351	58	1,1,	1	0.398	1
	57	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	59	351	58	1,1,	1	0.398	1
	4	351	58	1,1,	1	0.398	1
	6	351	58	1,1,	1	0.398	1
	15	351	58	1,1,	1	0.398	1
	5	351	58	1,1,	1	0.398	1
--- N = 465 --- D = 0.80 ---
* * * Solver: RTS * * *
	us_sol	X1	X2	scs	SCS	estEng	CAP>=N
	10	465	0	1,-,	1	0.375	1
	63	465	0	1,-,	1	0.375	1
	11	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
	9	465	0	1,-,	1	0.375	1
	9	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
	12	465	0	1,-,	1	0.375	1
	22	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
	9	465	0	1,-,	1	0.375	1
	9	465	0	1,-,	1	0.375	1
	12	465	0	1,-,	1	0.375	1
	11	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
	60	465	0	1,-,	1	0.375	1
	14	465	0	1,-,	1	0.375	1
	11	465	0	1,-,	1	0.375	1
	9	465	0	1,-,	1	0.375	1
	9	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
	9	465	0	1,-,	1	0.375	1
	11	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
	19	465	0	1,-,	1	0.375	1
	15	465	0	1,-,	1	0.375	1
	60	465	0	1,-,	1	0.375	1
	59	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
	13	465	0	1,-,	1	0.375	1
	9	465	0	1,-,	1	0.375	1
	9	465	0	1,-,	1	0.375	1
	53	465	0	1,-,	1	0.375	1
	9	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
	20	465	0	1,-,	1	0.375	1
	18	465	0	1,-,	1	0.375	1
	11	465	0	1,-,	1	0.375	1
	11	465	0	1,-,	1	0.375	1
	20	465	0	1,-,	1	0.375	1
	9	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
	22	465	0	1,-,	1	0.375	1
	11	465	0	1,-,	1	0.375	1
	12	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
	12	465	0	1,-,	1	0.375	1
	9	465	0	1,-,	1	0.375	1
	9	465	0	1,-,	1	0.375	1
	12	465	0	1,-,	1	0.375	1
	11	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
	739	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
	9	465	0	1,-,	1	0.375	1
	62	465	0	1,-,	1	0.375	1
	9	465	0	1,-,	1	0.375	1
	490	465	0	1,-,	1	0.375	1
	20	465	0	1,-,	1	0.375	1
	9	465	0	1,-,	1	0.375	1
	19	465	0	1,-,	1	0.375	1
	12	465	0	1,-,	1	0.375	1
	12	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
	13	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
	492	465	0	1,-,	1	0.375	1
	12	465	0	1,-,	1	0.375	1
	9	465	0	1,-,	1	0.375	1
	9	465	0	1,-,	1	0.375	1
	13	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
	9	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
	13	465	0	1,-,	1	0.375	1
	12	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
	11	465	0	1,-,	1	0.375	1
	11	465	0	1,-,	1	0.375	1
	11	465	0	1,-,	1	0.375	1
	11	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
	9	465	0	1,-,	1	0.375	1
	9	465	0	1,-,	1	0.375	1
	511	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
	9	465	0	1,-,	1	0.375	1
	9	465	0	1,-,	1	0.375	1
	9	465	0	1,-,	1	0.375	1
	10	465	0	1,-,	1	0.375	1
--- N = 465 --- D = 0.80 ---
* * * Solver: GnB * * *
	us_sol	X1	X2	scs	SCS	estEng	CAP>=N
	5	398	66	1,1,	1	0.409	1
